Ticker,Name,Market Cap (HKD),Sector,Revenue 2024 (HKD),Revenue 2023 (HKD),Revenue 2022 (HKD),Revenue 2021 (HKD),EPS 2024 (HKD),EPS 2023 (HKD),EPS 2022 (HKD),EPS 2021 (HKD),ROA 2024 (%),ROA 2023 (%),ROA 2022 (%),ROA 2021 (%)
0637.HK,LEE KEE,104422504.0,Basic Materials,1699491000.0,2204673000.0,2549769000.0,1951879000.0,-0.06,-0.0537,0.0225,0.0204,-4.09,-2.2,3.42,3.07
0675.HK,K & P INT'L,104131944.0,Technology,176428588.0,185786572.0,272102667.0,418202483.0,,-0.0977,-0.0019,0.2371,1.18,-3.42,3.5,16.32
0593.HK,"0593.HK,0P00009S04,0",103701232.0,N/A,,,25076000.0,51208000.0,,,-3.17,-3.01,,,-6.75,-2.87
1362.HK,SIS MOBILE,103600000.0,Technology,1717242000.0,1935876000.0,1837386000.0,2275455000.0,,0.0322,0.0766,0.1189,7.69,6.2,13.56,22.3
1953.HK,RIMBACO,103320000.0,Industrials,289184000.0,510437000.0,475565000.0,282075000.0,-0.0012,0.0159,0.0002,0.0101,0.67,8.76,1.83,7.1
6999.HK,LEADING HLDGS,102695000.0,Real Estate,9428623600.0,20342876400.0,15376687700.000002,16560162300.000002,-2.233,-1.4080000000000001,-4.444000000000001,0.528,-6.51,0.65,-8.11,2.69
1716.HK,MOST KWAI CHUNG,102600000.0,Communication Services,55195000.0,39593000.0,67775000.0,59108000.0,,-0.0755,-0.0605,0.0346,-12.25,-28.59,-18.5,11.39
0616.HK,EMINENCE ENT,102458440.0,Real Estate,30693000.0,27194000.0,37081000.0,80253000.0,-0.0247,1.5,5.0,-7.764,-2.72,1.49,2.28,-3.43
2528.HK,FW FASHION INT,102000000.0,Consumer Cyclical,938315000.0,1007801000.0,959900000.0,1228307000.0,,-0.04,-0.08,0.08,10.78,18.51,18.72,26.89
0760.HK,TALENT PPT GP,101387424.0,Real Estate,313030300.0,843405200.0000001,303724300.0,378391200.00000006,,-0.07260000000000001,-0.08360000000000001,0.35068,-5.2,1.19,1.05,6.33
1831.HK,SHIFANG HLDG,101092296.0,Communication Services,,,142253100.0,291673800.0,,-0.029150000000000002,-0.18348000000000003,-0.22319000000000003,,40.32,-62.73,-93.89
2682.HK,YUN LEE MARINE,101000000.0,Industrials,334604000.0,239876000.0,364005000.0,226194000.0,,0.036,0.0408,0.025,12.51,17.42,19.03,15.56
0599.HK,E. BON HOLDINGS,100637456.0,Consumer Cyclical,459848000.0,454764000.0,494592000.0,422454000.0,0.0119,0.0222,0.0195,0.017444,9.73,9.36,9.5,10.07
